"event","indiv","selec","start","end","group","type","group.size","experiment","time","year.audio","flight.time"
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10251,204.602533,204.653532999999,"MR20","Regular",6,"Regular",204.628033,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10252,206.4192,206.470199999999,"MR20","Regular",6,"Regular",206.4447,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10253,207.171211,207.222210999999,"MR20","Regular",6,"Regular",207.196710999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10254,208.304544,208.355543999999,"MR20","Regular",6,"Regular",208.330043999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10255,208.593878,208.644877999999,"MR20","Regular",6,"Regular",208.619378,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10256,209.170544,209.221544000007,"MR20","Regular",6,"Regular",209.196044000003,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10257,209.819878,209.870877999999,"MR20","Regular",6,"Regular",209.845377999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057845207",10258,210.179211,210.230210999999,"MR20","Regular",6,"Regular",210.204711,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10259,210.726556,210.777555999999,"MR20","Regular",6,"Regular",210.752055999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057845207",10260,212.793889,212.844888999999,"MR20","Regular",6,"Regular",212.819388999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126058484256",10261,213.191889,213.242888999999,"MR20","Regular",6,"Regular",213.217389,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10262,213.824556,213.875555999999,"MR20","Regular",6,"Regular",213.850055999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10263,216.5479,216.598899999999,"MR20","Regular",6,"Regular",216.573399999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10264,216.8819,216.932899999999,"MR20","Regular",6,"Regular",216.907399999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10265,217.7979,217.848899999999,"MR20","Regular",6,"Regular",217.823399999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10266,218.1219,218.172900000996,"MR20","Regular",6,"Regular",218.147400000498,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10267,218.891233,218.942232999999,"MR20","Regular",6,"Regular",218.916733,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10268,219.224567,219.275566999999,"MR20","Regular",6,"Regular",219.250066999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10269,219.467244,219.518243999999,"MR20","Regular",6,"Regular",219.492744,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10270,222.393244,222.444243999999,"MR20","Regular",6,"Regular",222.418743999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10271,222.942578,222.993577999999,"MR20","Regular",6,"Regular",222.968077999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10272,223.950589,224.001588999999,"MR20","Regular",6,"Regular",223.976088999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126058484256",10273,224.250589,224.301588999999,"MR20","Regular",6,"Regular",224.276089,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10274,224.556589,224.607588999999,"MR20","Regular",6,"Regular",224.582088999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10275,225.580589,225.631588999999,"MR20","Regular",6,"Regular",225.606088999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10276,226.324589,226.375588999999,"MR20","Regular",6,"Regular",226.350089,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10277,227.367256,227.418255999999,"MR20","Regular",6,"Regular",227.392756,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10278,227.859267,227.910266999999,"MR20","Regular",6,"Regular",227.884766999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10279,228.4806,228.531599999999,"MR20","Regular",6,"Regular",228.506099999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10280,229.457933,229.508932999999,"MR20","Regular",6,"Regular",229.483432999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10281,229.697933,229.748932999999,"MR20","Regular",6,"Regular",229.723432999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10282,230.621267,230.672266999999,"MR20","Regular",6,"Regular",230.646766999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10283,231.9406,231.991599999999,"MR20","Regular",6,"Regular",231.966099999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10284,232.431278,232.482277999999,"MR20","Regular",6,"Regular",232.456778,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10285,233.115944,233.166943999999,"MR20","Regular",6,"Regular",233.141444,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10286,235.114611,235.165610999999,"MR20","Regular",6,"Regular",235.140110999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10287,236.859289,236.910288999999,"MR20","Regular",6,"Regular",236.884789,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10288,237.291956,237.342955999999,"MR20","Regular",6,"Regular",237.317455999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10289,238.159956,238.210955999999,"MR20","Regular",6,"Regular",238.185455999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126058484350",10290,238.426622,238.477621999999,"MR20","Regular",6,"Regular",238.452122,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10291,238.919289,238.970288999999,"MR20","Regular",6,"Regular",238.944789,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10292,239.299289,239.350288999999,"MR20","Regular",6,"Regular",239.324788999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10293,239.558622,239.609621999999,"MR20","Regular",6,"Regular",239.584122,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10294,241.002633,241.053632999999,"MR20","Regular",6,"Regular",241.028133,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10295,241.3253,241.376300000007,"MR20","Regular",6,"Regular",241.350800000004,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10296,241.847967,241.898966999999,"MR20","Regular",6,"Regular",241.873466999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10297,243.648633,243.699632999999,"MR20","Regular",6,"Regular",243.674133,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126058484350",10298,244.898644,244.949643999999,"MR20","Regular",6,"Regular",244.924144,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10299,245.148644,245.199643999999,"MR20","Regular",6,"Regular",245.174144,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10300,246.420644,246.471643999999,"MR20","Regular",6,"Regular",246.446143999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10301,247.649978,247.700978000007,"MR20","Regular",6,"Regular",247.675478000004,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10302,249.051989,249.102988999999,"MR20","Regular",6,"Regular",249.077489,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10303,250.417989,250.468988999999,"MR20","Regular",6,"Regular",250.443488999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10304,250.981989,251.032988999999,"MR20","Regular",6,"Regular",251.007489,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10305,251.137322,251.188321999999,"MR20","Regular",6,"Regular",251.162821999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10306,251.807989,251.858988999999,"MR20","Regular",6,"Regular",251.833489,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10307,252.840656,252.891655999999,"MR20","Regular",6,"Regular",252.866155999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10308,252.897989,252.948988999999,"MR20","Regular",6,"Regular",252.923489,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10309,253.891333,253.942332999999,"MR20","Regular",6,"Regular",253.916832999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10310,254.072,254.122999999999,"MR20","Regular",6,"Regular",254.0975,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10311,255.446,255.496999999999,"MR20","Regular",6,"Regular",255.471499999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10312,256.298,256.348999999999,"MR20","Regular",6,"Regular",256.3235,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126058484256",10313,256.924,256.974999999999,"MR20","Regular",6,"Regular",256.949499999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10314,257.085333,257.136332999999,"MR20","Regular",6,"Regular",257.110833,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10315,258.911344,258.962343999999,"MR20","Regular",6,"Regular",258.936843999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10316,260.724678,260.775677999999,"MR20","Regular",6,"Regular",260.750177999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",11870,262.853111,262.897021049993,"MR20","Regular",6,"Regular",262.875066024996,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10317,265.912689,265.963688999999,"MR20","Regular",6,"Regular",265.938189,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10318,267.000033,267.051032999999,"MR20","Regular",6,"Regular",267.025532999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10319,268.794033,268.845032999999,"MR20","Regular",6,"Regular",268.819533,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10320,268.965367,269.016366999999,"MR20","Regular",6,"Regular",268.990867,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057845207",10321,270.454044,270.505043999999,"MR20","Regular",6,"Regular",270.479543999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10322,271.518044,271.569044000007,"MR20","Regular",6,"Regular",271.543544000004,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10323,271.990044,272.041043999999,"MR20","Regular",6,"Regular",272.015544,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126058484350",10324,272.421378,272.472378000007,"MR20","Regular",6,"Regular",272.446878000003,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10325,273.931378,273.982377999999,"MR20","Regular",6,"Regular",273.956878,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10326,274.814056,274.865055999999,"MR20","Regular",6,"Regular",274.839556,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10327,276.491389,276.542389,"MR20","Regular",6,"Regular",276.516889,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10328,278.060722,278.111721999999,"MR20","Regular",6,"Regular",278.086222,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10329,278.338056,278.389055999999,"MR20","Regular",6,"Regular",278.363556,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10330,279.2474,279.2984,"MR20","Regular",6,"Regular",279.2729,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10331,279.758067,279.809066999999,"MR20","Regular",6,"Regular",279.783566999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10332,281.660067,281.711067000007,"MR20","Regular",6,"Regular",281.685567000004,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057845207",10333,281.958733,282.009732999999,"MR20","Regular",6,"Regular",281.984233,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10334,284.022744,284.073743999999,"MR20","Regular",6,"Regular",284.048243999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10335,284.392744,284.443743999999,"MR20","Regular",6,"Regular",284.418244,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126058484350",10336,285.752744,285.803743999999,"MR20","Regular",6,"Regular",285.778244,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126058484256",10337,286.278078,286.329077999999,"MR20","Regular",6,"Regular",286.303578,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10338,288.392089,288.443088999999,"MR20","Regular",6,"Regular",288.417589,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10339,289.971422,290.022421999999,"MR20","Regular",6,"Regular",289.996921999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10340,291.476756,291.527755999999,"MR20","Regular",6,"Regular",291.502256,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10341,293.595433,293.646432999999,"MR20","Regular",6,"Regular",293.620932999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10342,294.0461,294.0971,"MR20","Regular",6,"Regular",294.0716,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10343,297.106778,297.157777999999,"MR20","Regular",6,"Regular",297.132277999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10344,297.426111,297.477110999999,"MR20","Regular",6,"Regular",297.451611,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10345,299.384778,299.435777999999,"MR20","Regular",6,"Regular",299.410277999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10346,299.674111,299.725110999999,"MR20","Regular",6,"Regular",299.699610999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10347,301.172789,301.223788999999,"MR20","Regular",6,"Regular",301.198288999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10348,303.319456,303.370456000007,"MR20","Regular",6,"Regular",303.344956000003,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10349,303.726789,303.777788999999,"MR20","Regular",6,"Regular",303.752289,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10350,305.204133,305.255132999999,"MR20","Regular",6,"Regular",305.229632999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945840",10351,306.1828,306.233799999999,"MR20","Regular",6,"Regular",306.208299999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10352,307.379467,307.430466999999,"MR20","Regular",6,"Regular",307.404966999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126057846230",10353,309.135478,309.186477999999,"MR20","Regular",6,"Regular",309.160977999999,"2021-220",299.999976000001
"ch1MPI2021-01-25_13-50-40_0000220.wav","982126052945870",10354,310.021478,310.072477999999,"MR20","Regular",6,"Regular",310.046978,"2021-220",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278547",1350,51.318078,51.3690779999995,"S249","Regular",7,"Regular",51.3435779999998,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126052945922",1351,55.198078,55.2490779999995,"S249","Regular",7,"Regular",55.2235779999997,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1352,68.2581,68.3091000000004,"S249","Regular",7,"Regular",68.2836000000002,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1353,69.4241,69.4750999999995,"S249","Regular",7,"Regular",69.4495999999997,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1354,89.023467,89.0744670000004,"S249","Regular",7,"Regular",89.0489670000002,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126058484261",1355,99.884811,99.9358109999995,"S249","Regular",7,"Regular",99.9103109999998,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1356,101.698811,101.749811,"S249","Regular",7,"Regular",101.724311,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1357,108.063489,108.114488999999,"S249","Regular",7,"Regular",108.088989,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278547",1358,109.238822,109.289821999999,"S249","Regular",7,"Regular",109.264322,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1359,110.620833,110.671833,"S249","Regular",7,"Regular",110.646333,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126052945922",1360,119.030844,119.081844,"S249","Regular",7,"Regular",119.056344,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1361,146.999544,147.050544,"S249","Regular",7,"Regular",147.025044,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1362,151.609556,151.660556,"S249","Regular",7,"Regular",151.635056,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1363,153.129556,153.180555999999,"S249","Regular",7,"Regular",153.155055999999,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1386,168.128244,168.179243999999,"S249","Regular",7,"Regular",168.153744,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278547",1364,168.552911,168.603911,"S249","Regular",7,"Regular",168.578411,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278547",1365,173.219589,173.270588999999,"S249","Regular",7,"Regular",173.245088999999,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1366,198.188956,198.239956,"S249","Regular",7,"Regular",198.214456,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278547",1367,205.393633,205.444632999999,"S249","Regular",7,"Regular",205.419132999999,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1368,206.187633,206.238633,"S249","Regular",7,"Regular",206.213133,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1369,225.277,225.328,"S249","Regular",7,"Regular",225.3025,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1370,225.889667,225.940666999999,"S249","Regular",7,"Regular",225.915166999999,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1371,231.675667,231.726666999999,"S249","Regular",7,"Regular",231.701166999999,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1372,241.387689,241.438689,"S249","Regular",7,"Regular",241.413189,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1373,247.858356,247.909356,"S249","Regular",7,"Regular",247.883856,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1374,254.973033,255.024032999999,"S249","Regular",7,"Regular",254.998532999999,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846206",1375,255.2037,255.2547,"S249","Regular",7,"Regular",255.2292,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1376,260.322378,260.373378,"S249","Regular",7,"Regular",260.347878,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1377,263.269056,263.320056,"S249","Regular",7,"Regular",263.294556,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846206",1378,264.487722,264.538722,"S249","Regular",7,"Regular",264.513222,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126058484261",1379,267.425056,267.476056,"S249","Regular",7,"Regular",267.450556,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846206",1380,274.5544,274.6054,"S249","Regular",7,"Regular",274.5799,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1381,278.511078,278.562078,"S249","Regular",7,"Regular",278.536578,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126052945922",1382,281.976411,282.027411,"S249","Regular",7,"Regular",282.001911,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126057846165",1383,296.016433,296.067432999999,"S249","Regular",7,"Regular",296.041933,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126051278546",1384,314.777122,314.828121999999,"S249","Regular",7,"Regular",314.802621999999,"2021-46",299.999976000001
"ch1MPI2021-01-09_14-09-25_0000046.wav","982126052945922",1385,327.248478,327.299477999999,"S249","Regular",7,"Regular",327.273977999999,"2021-46",299.999976000001
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6232,43.355389,43.4063889999995,"S251","Regular",5,"Regular",43.3808889999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6233,45.202722,45.2537219999995,"S251","Regular",5,"Regular",45.2282219999997,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6234,57.742067,57.7930669999995,"S251","Regular",5,"Regular",57.7675669999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6235,63.676744,63.7277439999995,"S251","Regular",5,"Regular",63.7022439999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6236,64.422744,64.4737439999995,"S251","Regular",5,"Regular",64.4482439999997,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126057846221",6237,67.512744,67.5637439999995,"S251","Regular",5,"Regular",67.5382439999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6238,71.801422,71.8524219999995,"S251","Regular",5,"Regular",71.8269219999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126057846221",6239,76.130089,76.1810889999995,"S251","Regular",5,"Regular",76.1555889999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6240,76.643422,76.6944219999995,"S251","Regular",5,"Regular",76.6689219999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126057846248",6241,78.232089,78.2830890000031,"S251","Regular",5,"Regular",78.2575890000016,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6242,79.786756,79.8377560000031,"S251","Regular",5,"Regular",79.8122560000016,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126057846248",6243,82.270767,82.3217669999995,"S251","Regular",5,"Regular",82.2962669999997,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126057846248",6244,84.3141,84.3650999999995,"S251","Regular",5,"Regular",84.3395999999997,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278551",6245,85.995433,86.0464329999995,"S251","Regular",5,"Regular",86.0209329999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6246,87.9441,87.9950999999995,"S251","Regular",5,"Regular",87.9695999999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6247,89.5341,89.5850999999995,"S251","Regular",5,"Regular",89.5595999999997,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6248,90.402778,90.4537779999995,"S251","Regular",5,"Regular",90.4282779999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6249,90.687444,90.7384439999995,"S251","Regular",5,"Regular",90.7129439999998,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6250,93.878778,93.9297779999995,"S251","Regular",5,"Regular",93.9042779999997,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126057846221",6251,94.760111,94.8111109999995,"S251","Regular",5,"Regular",94.7856109999997,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126057846221",6252,98.258778,98.3097779999995,"S251","Regular",5,"Regular",98.2842779999997,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6253,104.856122,104.907121999999,"S251","Regular",5,"Regular",104.881622,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126057846248",6254,106.580122,106.631121999999,"S251","Regular",5,"Regular",106.605621999999,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126058484267",6255,111.232133,111.283132999999,"S251","Regular",5,"Regular",111.257633,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6256,113.202133,113.253132999999,"S251","Regular",5,"Regular",113.227632999999,"2021-168",319.999974400002
"ch1MPI2021-01-20_11-46-10_0000168.wav","982126051278510",6257,113.2888,113.339799999999,"S251","Regular",5,"Regular",113.314299999999,"2021-168",319.999974400002
